SURJEK_FLOW_METER_1,SURJEK_FLOW_METER_2,ROTATIONAL_PUMP_RPM,SURJEK_PUMP_TORQUE,MAXIMUM_DAILY_PUMP_TORQUE,SURJEK_AMMONIA_FLOW_RATE,SURJEK_TUBE_PRESSURE,SURJEK_ESTIMATED_EFFICIENCY,PUMP FAILURE (1 or 0),TIMEFRAME
52.17905147,42.25010076,33,252.7242,272.9115478,0,382.3049567,1.168162301,0,09/12/2014 10:44:00
52.01144763,42.30461748,33,237.8719,272.9125984,0,382.2808093,1.167050523,0,09/12/2014 10:44:00
51.92795926,42.33177384,33,263.0186,272.9131217,0,382.2687808,1.166496714,0,09/12/2014 10:44:00
51.84317488,42.35935176,33,229.6992,272.9136531,0,382.2565655,1.165934308,0,09/12/2014 10:44:00
51.76098253,42.38608657,33,241.4867,272.9141683,0,382.2447237,1.165389096,0,09/12/2014 10:44:00
51.67619815,42.4136645,33,263.2543,272.9146997,0,382.2325085,1.16482669,0,09/12/2014 10:44:00
51.59337869,42.44060329,33,228.6776,272.9152188,0,382.2205763,1.164277319,0,09/12/2014 10:44:00
51.50989032,42.46775965,33,261.5255,272.9157422,0,382.2085477,1.16372351,0,09/12/2014 10:44:00
51.34295539,42.52205879,33,238.6577,272.9167885,0,382.1844967,1.162616169,0,09/12/2014 10:44:00
51.25879811,42.54943273,33,259.0108,272.917316,0,382.1723718,1.162057923,0,09/12/2014 10:44:00
51.17468264,42.57679308,33,241.8797,272.9178432,0,382.1602529,1.161499954,0,09/12/2014 10:45:00
50.84139808,42.68520097,33,257.5177,272.9199323,0,382.1122351,1.159289155,0,09/12/2014 10:45:00
50.81464167,42.69390406,33,251.618504,272.9201,0,382.1083802,1.15911167,0,09/12/2014 10:45:00
50.75728261,42.71256131,33,238.9721,272.9404621,0,382.1001162,1.158731186,0,09/12/2014 10:45:00
50.58900986,42.7672956,33,252.9599,273.0001979,0,382.0758724,1.157614971,0,09/12/2014 10:45:00
50.5068175,42.79403042,33,241.251,273.0293757,0,382.0640306,1.157069759,0,09/12/2014 10:45:00
50.42203312,42.82160834,33,253.2742,273.0594736,0,382.0518154,1.156507353,0,09/12/2014 10:45:00
50.33921367,42.84854713,33,241.8011,273.088874,0,382.0398832,1.155957981,0,09/12/2014 10:45:00
50.17223692,42.90285986,33,253.9029,273.1481497,0,382.0158261,1.154850363,0,09/12/2014 10:45:00
50.08745255,42.93043778,33,235.5144,273.1782477,0,382.0036109,1.154287957,0,09/12/2014 10:45:00
50.005302,42.957159,33,252.1741,273.2074106,0,381.9917751,1.153743023,0,09/12/2014 10:45:00
49.66942541,43.06641,33,228.992,273.3266447,0,381.9433839,1.15151503,0,09/12/2014 10:45:00
49.58656415,39.99023,33,264.3545,273.3560599,0,381.9314457,1.150965381,0,09/12/2014 10:45:00
49.50307578,40.13761382,33,246.8304,273.3856978,0,381.9194171,1.150411572,0,09/12/2014 10:45:00
49.41962922,40.28492385,33,233.8642,273.4153208,0,381.9073946,1.14985804,0,09/12/2014 10:45:00
49.33484483,40.43459556,33,264.826,273.4454187,0,381.8951794,1.149295634,0,09/12/2014 10:45:00
49.25265248,40.57969149,33,243.137,273.4745965,0,381.8833375,1.148750422,0,09/12/2014 10:45:00
49.08375262,40.87785407,33,256.339,273.5345549,0,381.8590034,1.147630047,0,09/12/2014 10:45:00
49.00156027,41.02295,33,235.4358,273.5637327,0,381.8471616,1.147084835,0,09/12/2014 10:45:00
48.91677589,41.34067146,33,260.1109,273.5938306,0,381.8349463,1.146522429,0,09/12/2014 10:45:00
48.83458354,41.6486795,33,241.9582,273.6230084,0,381.8231045,1.145977217,0,09/12/2014 10:45:00
48.6669797,42.27675903,33,266.2405,273.6825068,0,381.7989571,1.144865439,0,09/12/2014 10:46:00
48.58219531,42.5944805,33,232.4497,273.7126047,0,381.7867418,1.144303033,0,09/12/2014 10:46:00
48.50000296,42.90248854,33,249.2665,273.7417825,0,381.7749,1.143757821,0,09/12/2014 10:46:00
48.41521857,43.22021,33,260.8969,273.7718804,0,381.7345472,1.143195415,0,09/12/2014 10:46:00
48.33239912,42.41675616,33,231.8996,273.8012808,0,381.6951295,1.142646043,0,09/12/2014 10:46:00
48.24761473,41.59424,33,256.8105,273.8313787,0,381.6547767,1.142083637,0,09/12/2014 10:46:00
48.16542238,41.57997969,33,242.8226,273.8605565,0,381.6156575,1.141538425,0,09/12/2014 10:46:00
47.99848745,41.5510166,33,254.5316,273.9198174,0,381.5362053,1.140431085,0,09/12/2014 10:46:00
47.91433018,41.53641537,33,235.2786,273.9496927,0,381.496151,1.139872839,0,09/12/2014 10:46:00
47.82954579,41.52170534,33,255.3174,273.9797906,0,381.4557981,1.139310433,0,09/12/2014 10:46:00
47.66261087,41.49274225,33,237.9505,274.0390515,0,381.376346,1.138203092,0,09/12/2014 10:46:00
47.58041851,41.47848193,33,256.8105,274.0682293,0,381.3372268,1.13765788,0,09/12/2014 10:46:00
47.32803029,41.43469276,33,246.0446,274.1578255,0,381.2171035,1.135983696,0,09/12/2014 10:46:00
47.16105356,41.40572242,33,261.7612,274.2171012,0,381.1376314,1.134876078,0,09/12/2014 10:46:00
47.07756518,41.39123724,33,240.0722,274.2467391,0,381.0978954,1.134322269,0,09/12/2014 10:46:00
47.05147768,41.38671108,33,244.0327248,274.256,0,381.0854792,1.134149221,0,09/12/2014 10:46:00
46.99474572,41.37686813,33,252.6456,274.422809,0,381.0584778,1.133772897,0,09/12/2014 10:46:00
46.66016515,41.31881864,33,233.5498,275.4065766,0,380.8992352,1.131553501,0,09/12/2014 10:46:00
46.57538077,41.30410861,33,257.4391,275.6558682,0,380.8588824,1.130991095,0,09/12/2014 10:46:00
46.40974185,41.27537037,33,232.764,276.1428964,0,380.7800471,1.129892352,0,09/12/2014 10:46:00
46.32495747,41.26066034,33,270.3268,276.392188,0,380.7396943,1.129329946,0,09/12/2014 10:46:00
46.24080019,41.24605912,33,242.5083,276.6396357,0,380.6996399,1.128771699,0,09/12/2014 10:46:00
46.07386526,41.21709603,33,264.5117,277.1304747,0,380.6201877,1.127664359,0,09/12/2014 10:47:00
45.99167291,41.20283571,33,227.4203,277.3721449,0,380.5810686,1.127119147,0,09/12/2014 10:47:00
45.90688853,41.18812568,33,266.0048,277.6214365,0,380.5407157,1.126556741,0,09/12/2014 10:47:00
45.82277305,41.17353171,33,247.3019,277.8687613,0,380.5006812,1.125998772,0,09/12/2014 10:47:00
45.79534774,41.16877343,33,240.6417328,277.9494,0,380.4876282,1.12581685,0,09/12/2014 10:47:00
45.7405807,41.15927139,33,227.3417,277.974744,0,380.4615621,1.12545356,0,09/12/2014 10:47:00
45.65709233,41.14478622,33,275.9848,278.0133791,0,380.421826,1.124899751,0,09/12/2014 10:47:00
45.57230795,41.13007619,33,230.2493,278.0526139,0,380.3814732,1.124337345,0,09/12/2014 10:47:00
45.49011559,41.11581588,33,248.795,278.0906493,0,380.342354,1.123792133,0,09/12/2014 10:47:00
45.40533122,41.10110585,33,267.4193,278.1298841,0,380.3020012,1.123229727,0,09/12/2014 10:47:00
45.32251175,41.08673673,33,228.5205,278.1682097,0,380.2625835,1.122680355,0,09/12/2014 10:47:00
45.23772738,41.0720267,33,263.3329,278.2074445,0,380.2222307,1.122117949,0,09/12/2014 10:47:00
45.15557683,41.05777364,33,243.4513,278.2454605,0,380.1831314,1.121573014,0,09/12/2014 10:47:00
44.98793119,41.02868724,33,261.2112,278.3230402,0,380.103341,1.120460959,0,09/12/2014 10:47:00
44.9031468,41.01397721,33,231.1137,278.3622751,0,380.0629881,1.119898553,0,09/12/2014 10:47:00
44.82099625,40.99972415,33,257.8321,278.4002911,0,380.0238889,1.119353619,0,09/12/2014 10:47:00
44.6527235,40.97052895,33,234.8857,278.478161,0,379.9438,1.118237404,0,09/12/2014 10:47:00
44.56990405,40.95615983,33,260.8182,278.5164865,0,380.3076689,1.117688032,0,09/12/2014 10:47:00
44.48511966,40.9414498,33,246.2803,278.5557214,0,380.6801708,1.117125626,0,09/12/2014 10:47:00
44.23595058,40.89821915,33,253.9611491,278.6710269,0,381.7749,1.115472796,0,09/12/2014 10:47:00
44.15116619,40.88350912,33,256.5747,278.7102618,0,381.7749,1.11491039,0,09/12/2014 10:47:00
44.06834673,40.86914,33,243.137,278.7485873,0,381.7749,1.114361018,0,09/12/2014 10:47:00
43.90137,40.79235978,33,254.9245,278.8258575,0,381.7749,1.1132534,0,09/12/2014 10:47:00
43.83916441,40.75337373,33,241.3295,278.8650923,0,381.7749,1.112690994,0,09/12/2014 10:47:00
43.77840048,40.7152912,33,256.889,278.9034179,0,381.7749,1.112141622,0,09/12/2014 10:47:00
43.7157348,40.67601679,33,245.8874,278.9429429,0,381.7749,1.111575056,0,09/12/2014 10:48:00
43.59466703,40.60014009,33,260.8182,279.0193038,0,381.7749,1.110480472,0,09/12/2014 10:48:00
43.53246144,40.56115404,33,233.3926,279.0585386,0,381.7749,1.109918066,0,09/12/2014 10:48:00
43.47169751,40.52307151,33,259.0108,279.0968642,0,381.7749,1.109368694,0,09/12/2014 10:48:00
43.4104428,40.4846814,33,244.5515,279.1354993,0,381.7749,1.108814885,0,09/12/2014 10:48:00
43.28698251,40.40730524,33,262.1542,279.2133692,0,381.7749,1.10769867,0,09/12/2014 10:48:00
43.2257278,40.36891513,33,237.6362,279.2520043,0,381.7749,1.107144861,0,09/12/2014 10:48:00
43.16496387,40.3308326,33,259.0108,279.2903298,0,381.7749,1.10659549,0,09/12/2014 10:48:00
43.04150358,40.25345644,33,229.935,279.3681998,0,381.7749,1.105479275,0,09/12/2014 10:48:00
42.98119974,40.21566227,33,268.5194,279.4062351,0,381.7749,1.104934063,0,09/12/2014 10:48:00
42.91899416,40.17667622,33,239.9936,279.44547,0,381.7749,1.104371657,0,09/12/2014 10:48:00
42.79697552,40.10020358,33,266.4763,279.5224306,0,381.7749,1.103268476,0,09/12/2014 10:48:00
42.73575148,40.06183269,33,232.5283,279.5610463,0,381.7749,1.102714944,0,09/12/2014 10:48:00
42.6735459,40.02284665,33,262.4685,279.6002812,0,381.7749,1.102152538,0,09/12/2014 10:48:00
42.61275129,39.98474489,33,248.6378,279.6386261,0,381.7749,1.101602889,0,09/12/2014 10:48:00
42.48932167,39.90738796,33,262.5471,279.7164767,0,381.7749,1.100486951,0,09/12/2014 10:48:00
42.42901784,39.86959378,33,231.2709,279.754512,0,381.7749,1.099941739,0,09/12/2014 10:48:00
42.36681226,39.83060774,33,248.3235,279.7937468,0,381.7749,1.099379333,0,09/12/2014 10:48:00
42.24479361,39.75413509,33,232.9997,279.8707075,0,381.7749,1.098276152,0,09/12/2014 10:48:00
42.1835389,39.71574498,33,259.3252,279.9093426,0,381.7749,1.097722343,0,09/12/2014 10:48:00
42.06102949,39.63896476,33,245.4159,279.9866128,0,381.7749,1.096614725,0,09/12/2014 10:48:00
41.99882391,39.59997872,33,256.0247,280.0258476,0,381.7749,1.096052319,0,09/12/2014 10:48:00
41.75337564,39.44614914,33,244.8658,280.1806588,0,381.7749,1.093833201,0,09/12/2014 10:49:00
41.5701023,39.33128639,33,255.7103,280.2962546,0,381.7749,1.092176211,0,09/12/2014 10:49:00
41.50740593,39.29199276,33,245.2587,280.3357989,0,381.7749,1.091609368,0,09/12/2014 10:49:00
41.446642,39.25391023,33,255.7889,280.3741245,0,381.7749,1.091059996,0,09/12/2014 10:49:00
41.13990836,39.06167132,33,242.7441,280.5675901,0,381.7749,1.088286791,0,09/12/2014 10:49:00
41.07914443,39.02358879,33,262.6257,280.6059157,0,381.7749,1.087737419,0,09/12/2014 10:49:00
41.01788972,38.98519868,33,233.707,280.6445508,0,381.7749,1.08718361,0,09/12/2014 10:49:00
40.95568413,38.94621263,33,249.0308,280.6837856,0,381.7749,1.086621204,0,09/12/2014 10:49:00
40.83415627,38.87004757,33,228.7562,280.7604367,0,381.7749,1.085522461,0,09/12/2014 10:49:00
40.77195068,38.83106152,33,261.1326,280.7996716,0,381.7749,1.084960055,0,09/12/2014 10:49:00
40.71118675,38.79297899,33,247.4591,280.8379971,0,381.7749,1.084410683,0,09/12/2014 10:49:00
40.58867733,38.71619877,33,269.6196,280.9152673,0,381.7749,1.083303065,0,09/12/2014 10:49:00
40.52647174,38.67721272,33,234.3356,280.9545021,0,381.7749,1.082740659,0,09/12/2014 10:49:00
40.46570781,38.63913019,33,253.1171,280.9928277,0,381.7749,1.082191287,0,09/12/2014 10:49:00
40.3431984,38.56234997,33,230.6422,281.0700979,0,381.7749,1.081083669,0,09/12/2014 10:49:00
40.28099282,38.52336393,33,266.0048,281.1093327,0,381.7749,1.080521263,0,09/12/2014 10:49:00
40.22068898,38.48556975,33,235.9859,281.147368,0,381.7749,1.079976051,0,09/12/2014 10:49:00
40.09771946,38.40850117,33,263.4115,281.2249284,0,381.7749,1.078864273,0,09/12/2014 10:49:00
40.03505378,38.36922676,33,233.3141,281.2644535,0,381.7749,1.078297707,0,09/12/2014 10:50:00
39.97425917,38.33112502,33,253.6671,281.3027983,0,381.7749,1.077748058,0,09/12/2014 10:50:00
39.85224053,38.25465237,33,239.6007,281.379759,0,381.7749,1.076644877,0,09/12/2014 10:50:00
39.79003495,38.21566633,33,260.5039,281.4189938,0,381.7749,1.076082471,0,09/12/2014 10:50:00
39.72881091,38.17729544,33,243.9228,281.4576096,0,381.7749,1.07552894,0,09/12/2014 10:50:00
39.6063015,38.10051522,33,255.8675,281.5348798,0,381.7749,1.074421322,0,09/12/2014 10:50:00
39.54553756,38.06243269,33,234.9643,281.5732053,0,381.7749,1.07387195,0,09/12/2014 10:50:00
39.48333198,38.02344664,33,256.339,281.6124401,0,381.7749,1.073309544,0,09/12/2014 10:50:00
39.36177343,37.94726236,33,244.3943,281.6891106,0,381.7749,1.072210523,0,09/12/2014 10:50:00
39.29956785,37.90827631,33,266.8691,281.7283454,0,381.7749,1.071648117,0,09/12/2014 10:50:00
39.23880391,37.87019378,33,244.2372,281.766671,0,381.7749,1.071098745,0,09/12/2014 10:50:00
39.1775492,37.83180367,33,256.6533,281.8053061,0,381.7749,1.070544936,0,09/12/2014 10:50:00
39.11534363,37.79281762,33,245.1801,281.8445409,0,381.7749,1.06998253,0,09/12/2014 10:50:00
38.99286488,37.71605662,33,255.6317,281.9217917,0,381.7749,1.068875189,0,09/12/2014 10:50:00
38.93207027,37.67795487,33,237.0861,281.9601366,0,381.7749,1.06832554,0,09/12/2014 10:50:00
38.87084624,37.63958398,33,255.7889,281.9987524,0,381.7749,1.067772008,0,09/12/2014 10:50:00
38.62536731,37.48573518,33,234.5714,282.1535829,0,381.7749,1.065552612,0,09/12/2014 10:50:00
38.56316172,37.44674913,33,259.0108,282.1928178,0,381.7749,1.064990206,0,09/12/2014 10:50:00
38.44160318,37.37056485,33,237.2432,282.2694882,0,381.7749,1.063891185,0,09/12/2014 10:50:00
38.3793976,37.3315788,33,269.541,282.3087231,0,381.7749,1.063328779,0,09/12/2014 10:50:00
38.25737896,37.25510616,33,253.1171,282.3856837,0,381.7749,1.062225599,0,09/12/2014 10:50:00
38.13391866,37.17773,33,229.4635,282.4635536,0,381.7749,1.061109384,0,09/12/2014 10:51:00
38.07269462,40.36377,33,266.8691,282.5021694,0,381.7749,1.060555852,0,09/12/2014 10:51:00
38.01190002,39.73387462,33,238.5791,282.5405143,0,381.7749,1.060006203,0,09/12/2014 10:51:00
37.94969443,39.08936,33,252.4405617,282.5797491,0,381.7749,1.059443797,0,09/12/2014 10:51:00
37.8884704,37.58390153,33,266.0833,282.6183648,0,381.7749,1.058890265,0,09/12/2014 10:51:00
37.82816657,36.10107,33,237.7148,282.6564002,0,381.7749,1.058345053,0,09/12/2014 10:51:00
37.76596098,37.44600485,33,255.4746,282.695635,0,381.7749,1.057782647,0,09/12/2014 10:51:00
37.70519705,38.75977,33,248.2348369,282.7339606,0,381.7749,1.057233275,0,09/12/2014 10:51:00
37.64394234,38.77610419,33,240.9366,282.7725957,0,381.7749,1.056679466,0,09/12/2014 10:51:00
37.58173676,38.79269193,33,257.5177,282.8118305,0,381.7749,1.05611706,0,09/12/2014 10:51:00
37.52143293,38.80877256,33,244.1586,282.8498659,0,381.7749,1.055571848,0,09/12/2014 10:51:00
37.39797263,38.84169449,33,254.2958,282.9277358,0,381.7749,1.054455633,0,09/12/2014 10:51:00
37.3372087,38.85789781,33,239.9151,282.9660613,0,381.7749,1.053906261,0,09/12/2014 10:51:00
37.27500312,38.87448555,33,262.3899,283.0052962,0,381.7749,1.053343855,0,09/12/2014 10:51:00
37.21472995,38.890558,33,251.4669,283.0433122,0,381.7749,1.052798921,0,09/12/2014 10:51:00
36.41608757,39.10352406,33,237.3218,283.5470387,0,381.7749,1.045578327,0,09/12/2014 10:51:00
36.35483286,39.11985824,33,261.2897,283.5856738,0,381.7749,1.045024518,0,09/12/2014 10:52:00
36.29357816,39.13619243,33,249.2575497,283.6243089,0,381.7749,1.044470709,0,09/12/2014 10:52:00
36.23281421,39.15239575,33,237.3218,283.6626344,0,381.7749,1.043921337,0,09/12/2014 10:52:00
36.17155951,39.16872993,33,262.3899,283.7012695,0,381.7749,1.043367528,0,09/12/2014 10:52:00
36.10935393,39.18531768,33,242.4298,283.7405044,0,381.7749,1.042805122,0,09/12/2014 10:52:00
35.98638441,39.21810874,33,265.5332,283.8180648,0,381.7749,1.041693344,0,09/12/2014 10:52:00
35.92611125,39.23418119,33,230.2493,283.8560808,0,381.7749,1.04114841,0,09/12/2014 10:52:00
35.86390566,39.25076894,33,256.9677,283.8953156,0,381.7749,1.040586004,0,09/12/2014 10:52:00
35.74139625,39.28343731,33,230.878,283.9725858,0,381.7749,1.039478386,0,09/12/2014 10:52:00
35.68014154,39.2997715,33,274.256,284.0112209,0,381.7749,1.038924577,0,09/12/2014 10:52:00
35.61937761,39.31597481,33,239.8365,284.0495464,0,381.7749,1.038375205,0,09/12/2014 10:52:00
35.49686819,39.34864319,33,262.8615,284.1268166,0,381.7749,1.037267587,0,09/12/2014 10:52:00
35.43466261,39.36523093,33,234.3356,284.1660514,0,381.7749,1.036705181,0,09/12/2014 10:52:00
35.3734079,39.38156512,33,259.9538,284.2046865,0,381.7749,1.036151372,0,09/12/2014 10:52:00
35.31264397,39.39776844,33,249.0811296,284.2430121,0,381.7749,1.035602,0,09/12/2014 10:52:00
35.25043838,39.41435618,33,237.9505,284.2822469,0,381.7749,1.044319768,0,09/12/2014 10:52:00
35.19016522,39.43042863,33,265.3761,284.3202629,0,381.7749,1.052766717,0,09/12/2014 10:52:00
35.12891051,39.44676282,33,232.2139,284.358898,0,381.7749,1.061351224,0,09/12/2014 10:52:00
35.06621415,39.46348143,33,248.8736,284.3984424,0,381.7749,1.070137771,0,09/12/2014 10:52:00
35.00594099,39.47955388,33,260.7396,284.4364584,0,381.7749,1.07858472,0,09/12/2014 10:52:00
34.94373542,39.49614163,33,233.6284,284.4756932,0,381.7749,1.087302487,0,09/12/2014 10:52:00
34.88343158,39.51222225,33,259.168,284.5137286,0,381.7749,1.095753735,0,09/12/2014 10:52:00
34.82122599,39.52881,33,252.6640299,284.5529634,0,381.7749,1.104471503,0,09/12/2014 10:52:00
