SURJEK_FLOW_METER_1,SURJEK_FLOW_METER_2,ROTATIONAL_PUMP_RPM,SURJEK_PUMP_TORQUE,MAXIMUM_DAILY_PUMP_TORQUE,SURJEK_AMMONIA_FLOW_RATE,SURJEK_TUBE_PRESSURE,SURJEK_ESTIMATED_EFFICIENCY,PUMP FAILURE (1 or 0),TIMEFRAME
0.192814692,0.0850801,-1,-2.045743446,-1.907026759,0,374.4507,0,0,10/12/2014 11:04:00
0.194049175,0.085354141,-0.987394953,-2.043168,-1.905119057,0,374.4507,0,0,10/12/2014 11:06:00
0.194196245,0.085386788,-0.985893253,-2.043014591,-1.904891783,0,374.4507,0,0,10/12/2014 11:06:00
0.19630985,0.085855984,-0.96431166,-2.040809877,-1.901625532,0,374.4507,0,0,10/12/2014 11:10:00
0.196811442,0.085967331,-0.959190005,-2.040286664,-1.900850399,0,374.4507,0,0,10/12/2014 11:10:00
0.197063301,0.086023241,-0.956618334,-2.040023949,-1.900461191,0,374.4507,0,0,10/12/2014 11:11:00
0.19913497,0.086483127,-0.935464944,-2.03786298,-1.897259746,0,376.2817,0,0,10/12/2014 11:14:00
0.199155697,0.086487728,-0.9352533,-2.037841359,-1.897227715,0,372.6196,0,0,10/12/2014 11:14:00
0.199658106,0.086599257,-0.930123311,-2.037317294,-1.896451321,0,374.4507,0,0,10/12/2014 11:15:00
0.200997052,0.086896487,-0.916451604,-2.035920632,-1.894382186,0,374.4507,0,0,10/12/2014 11:17:00
0.201101673,0.086919712,-0.915383342,-2.035811501,-1.894220511,0,372.6196,0,0,10/12/2014 11:17:00
0.201144928,0.086929314,-0.914941678,-2.035766382,-1.894153667,0,374.4507,0,0,10/12/2014 11:17:00
0.202106165,0.087142697,-0.905126677,-2.03476371,-1.892668223,0,374.4507,0,0,10/12/2014 11:19:00
0.205516614,0.087899776,-0.870303289,-2.031206253,-1.887397902,0,374.4507,0,0,10/12/2014 11:24:00
0.206420555,0.088100441,-0.861073326,-2.030263346,-1.886001,0,374.4507,0,0,10/12/2014 11:26:00
0.206793859,0.08818331,-0.857261599,-2.029873951,-1.884443373,0,374.4507,0,0,10/12/2014 11:26:00
0.20970238,0.088828967,-0.827563285,-2.026840057,-1.87230743,0,375.3662,0,0,10/12/2014 11:31:00
0.20999651,0.08889426,-0.824559992,-2.026533249,-1.871080162,0,372.6196,0,0,10/12/2014 11:31:00
0.210036824,0.08890321,-0.824148349,-2.026491197,-1.870911948,0,376.2817,0,0,10/12/2014 11:31:00
0.210769547,0.089065865,-0.816666667,-2.02572689,-1.867854627,0,374.4507,0,0,10/12/2014 11:33:00
0.212297186,0.089404983,-0.801068262,-2.024133402,-1.861480482,0,376.2817,0,0,10/12/2014 11:35:00
0.212319378,0.08940991,-0.800841661,-2.024110253,-1.861387884,0,372.6196,0,0,10/12/2014 11:35:00
0.213449396,0.08966076,-0.789303274,-2.022931524,-1.856672828,0,375.3662,0,0,10/12/2014 11:37:00
0.216190612,0.090269278,-0.761313282,-2.020072147,-1.845234975,0,374.4507,0,0,10/12/2014 11:41:00
0.22192441,0.091542113,-0.702766649,-2.014091192,-1.821310432,0,376.2817,0,0,10/12/2014 11:50:00
0.223241646,0.091834524,-0.689316628,-2.012717176,-1.815814205,0,375.3662,0,0,10/12/2014 11:52:00
0.223618203,0.091918115,-0.685471674,-2.012324387,-1.814243,0,375.3662,0,0,10/12/2014 11:53:00
0.225253895,0.092281219,-0.668769965,-2.010618188,-1.807418,0,375.3662,0,0,10/12/2014 11:56:00
0.22556419,0.092350101,-0.665601609,-2.010294518,-1.132935054,0,375.3662,0,0,10/12/2014 11:56:00
0.22596181,0.092438368,-0.661541593,-2.009879759,-0.268634382,0,375.3662,0,0,10/12/2014 11:57:00
0.228158995,0.092926117,-0.639106587,-2.007587863,4.507353504,0,374.4507,0,0,10/12/2014 12:00:00
0.2302726,0.093395313,-0.617524994,-2.00538315,9.101665854,0,376.2817,0,0,10/12/2014 12:04:00
0.230356337,0.093413901,-0.616669979,-2.005295804,9.283682545,0,375.3662,0,0,10/12/2014 12:04:00
0.231010879,0.093559202,-0.609986581,-2.004613047,10.70645127,0,375.3662,0,0,10/12/2014 12:05:00
0.232387357,0.093864764,-0.59593165,-2.003177236,13.69847999,0,374.4507,0,0,10/12/2014 12:07:00
0.233621996,0.094138839,-0.583325,-2.001889377,16.38219704,0,375.3662,0,0,10/12/2014 12:09:00
0.233831259,0.094185293,-0.581188262,-2.001671094,16.8370682,0,374.4507,0,0,10/12/2014 12:09:00
0.236194766,0.094709963,-0.557054976,-1.999205707,21.97458767,0,376.2817,0,0,10/12/2014 12:13:00
0.236236388,0.094719203,-0.556629979,-1.99916229,22.06506154,0,374.4507,0,0,10/12/2014 12:13:00
0.237639641,0.095030709,-0.542301652,-1.997698549,25.11529102,0,375.3662,0,0,10/12/2014 12:15:00
0.239605539,0.095467115,-0.522228276,-1.995647911,29.38853257,0,373.5352,0,0,10/12/2014 12:19:00
0.240547346,0.095676185,-0.512611671,-1.994665506,31.43572567,0,375.3662,0,0,10/12/2014 12:20:00
0.24209702,0.096020194,-0.496788268,-1.993049033,34.80422849,0,374.4507,0,0,10/12/2014 12:23:00
0.24328873,0.096284739,-0.48461997,-1.991805955,37.39462873,0,374.4507,0,0,10/12/2014 12:24:00
0.243415229,0.096312821,-0.483328312,-1.991674003,37.66959834,0,375.3662,0,0,10/12/2014 12:25:00
0.244503458,0.096554395,-0.472216631,-1.990538865,40.03506479,0,376.2817,0,0,10/12/2014 12:26:00
0.246741449,0.097051202,-0.449364961,-1.988204405,44.89975255,0,374.4507,0,0,10/12/2014 12:30:00
0.24728548,0.097171971,-0.443809976,-1.987636923,46.08230383,0,375.3662,0,0,10/12/2014 12:31:00
0.247663188,0.097255817,-0.43995327,-1.987242933,46.90332351,0,375.3662,0,0,10/12/2014 12:31:00
0.248877425,0.097525364,-0.427554952,-1.985976357,49.54269062,0,376.2817,0,0,10/12/2014 12:33:00
0.250865347,0.097966659,-0.407256684,-1.983902744,53.86380736,0,376.2817,0,0,10/12/2014 12:36:00
0.252099505,0.098240627,-0.394654949,-1.982615387,56.5464782,0,377.1973,0,0,10/12/2014 12:38:00
0.252412405,0.098310087,-0.391459991,-1.982288999,57.22662429,0,376.2817,0,0,10/12/2014 12:39:00
0.252769219,0.098389296,-0.387816638,-1.981916805,58.00222509,0,378.1128,0,0,10/12/2014 12:40:00
0.252832061,0.098403246,-0.387174975,-1.981851255,58.1388229,0,374.4507,0,0,10/12/2014 12:40:00
0.253731765,0.09860297,-0.377988282,-1.980912769,60.09449593,0,378.1128,0,0,10/12/2014 12:41:00
0.254234341,0.098714536,-0.372856584,-1.980388529,61.18693723,0,376.2817,0,0,10/12/2014 12:42:00
0.254379443,0.098746747,-0.37137497,-1.980237172,61.50234488,0,377.1973,0,0,10/12/2014 12:42:00
0.254881695,0.09885824,-0.366246584,-1.97971327,62.59408113,0,376.2817,0,0,10/12/2014 12:43:00
0.256075528,0.099123257,-0.354056598,-1.978467977,65.18909831,0,376.2817,0,0,10/12/2014 12:45:00
0.256409323,0.099197356,-0.350648286,-1.978119793,65.91466328,0,374.4507,0,0,10/12/2014 12:45:00
0.256431191,0.09920221,-0.350424997,-1.978096983,65.96219732,0,378.1128,0,0,10/12/2014 12:45:00
0.257205536,0.099374106,-0.342518317,-1.977289259,67.64537978,0,377.1973,0,0,10/12/2014 12:47:00
0.258503833,0.099662312,-0.329261671,-1.975934998,70.46746864,0,376.2817,0,0,10/12/2014 12:49:00
0.259759368,0.099941026,-0.316441668,-1.974625344,73.19660457,0,378.1128,0,0,10/12/2014 12:51:00
0.260051383,0.10000585,-0.313459956,-1.974320741,73.83135452,0,376.2817,0,0,10/12/2014 12:51:00
0.260197961,0.100038389,-0.311963278,-1.974167844,74.14996902,0,377.1973,0,0,10/12/2014 12:51:00
0.2636719,0.100809562,-0.276491604,-1.97054416,81.70121677,0,375.6620296,0,0,10/12/2014 12:57:00
0.283586624,0.100958159,-0.269656605,-1.969845916,83.15625861,0,375.3662,0,0,10/12/2014 12:58:00
0.289811999,0.10100461,-0.267519973,-1.969627644,83.61110702,0,378.1128,0,0,10/12/2014 12:58:00
0.317831632,0.101213683,-0.257903261,-1.968645228,85.65832286,0,378.1128,0,0,10/12/2014 13:00:00
0.31908424,0.101223029,-0.25747335,-1.96860131,85.74984294,0,376.2817,0,0,10/12/2014 13:00:00
0.400001036,0.101826801,-0.229701626,-1.965764231,91.66191702,0,376.2817,0,0,10/12/2014 13:04:00
0.43363406,0.102077759,-0.218158324,-1.964585,94.11926744,0,376.7008304,0,0,10/12/2014 13:06:00
0.473473158,0.102375024,-0.204485014,4.493499473,97.03005617,0,377.1973,0,0,10/12/2014 13:08:00
0.503969369,0.102602576,-0.194018308,9.437062889,99.25821976,0,377.1973,0,0,10/12/2014 13:10:00
0.564359456,0.103053185,-0.173291624,19.22654869,103.6705382,0,377.1973,0,0,10/12/2014 13:13:00
0.577441801,0.103150801,-0.168801589,21.34725158,104.6263817,0,377.1973,0,0,10/12/2014 13:14:00
0.601726957,0.103332008,-0.1604666,25.2839769,106.400743,0,379.0283,0,0,10/12/2014 13:15:00
0.63534068,0.103582822,-0.148929921,30.73290211,108.8566834,0,378.1128,0,0,10/12/2014 13:17:00
0.654007154,0.103722104,-0.142523339,33.75881565,110.2205235,0,376.2817,0,0,10/12/2014 13:18:00
0.658377586,0.103754715,-0.141023348,34.46728088,110.5398431,0,378.1128,0,0,10/12/2014 13:18:00
0.7362108,0.104335478,-0.114309951,47.08437052,116.2266195,0,378.1128,0,0,10/12/2014 13:22:00
0.762331599,0.104530383,-0.105344944,51.31866134,118.1350996,0,378.1128,0,0,10/12/2014 13:24:00
0.825212583,0.104999578,-0.083763352,61.51193196,122.729412,0,378.1128,0,0,10/12/2014 13:27:00
0.907401599,0.105612843,-0.055554986,74.83511519,128.734439,0,379.0283,0,0,10/12/2014 13:31:00
0.932313369,0.105798726,-0.047004934,78.87341748,130.5545831,0,379.0283,0,0,10/12/2014 13:33:00
0.951591828,0.105942575,-0.040388309,81.99853634,131.9631371,0,379.0283,0,0,10/12/2014 13:34:00
0.970268264,0.106081932,-0.033978308,85.02606463,133.3277051,0,379.0283,0,0,10/12/2014 13:35:00
1.011976935,0.106393147,-0.019663335,91.78721477,136.3750916,0,380.8594,0,0,10/12/2014 13:37:00
1.026297569,0.106500002,-0.014748303,94.10864947,137.421409,0,379.9438,0,0,10/12/2014 13:38:00
1.06240717,0.106769439,-0.002355006,99.96216684,140.0597072,0,380.8594,0,0,10/12/2014 13:40:00
1.06926881,0.106820638,0,101.0744674,140.5610434,0,380.6575682,0,0,10/12/2014 13:40:00
1.084196448,0.106932023,11,103.4943,141.6517107,0,380.2184791,0,0,10/12/2014 13:41:00
1.084832713,0.106936771,27.25043465,117.4822,141.6981985,0,380.1997637,0,0,10/12/2014 13:41:00
1.085449368,0.106941372,43,87.69905,141.7432535,0,380.1816251,0,0,10/12/2014 13:41:00
1.086061041,0.106945936,31,58.21134251,141.7879446,0,380.163633,0,0,10/12/2014 13:41:00
1.087309291,0.10695525,0,-1.964585,141.8791463,0,380.1269163,0,0,10/12/2014 13:41:00
1.091116298,0.106983656,0,-1.523955433,142.1573,0,380.0149351,0,0,10/12/2014 13:41:00
1.093534666,0.107001701,0,-1.244049381,142.1965152,0,379.9438,0,0,10/12/2014 13:41:00
1.11346402,0.107150407,0,1.06260857,142.5196808,0,382.6904,0,0,10/12/2014 13:42:00
1.114702309,0.107159647,0,1.205930278,142.5397603,0,379.0283,0,0,10/12/2014 13:42:00
1.133378745,0.107299004,0,3.36757318,142.8426091,0,382.6904,0,0,10/12/2014 13:43:00
1.206841216,0.107847154,0,11.87024665,144.0338441,0,382.6904,0,0,10/12/2014 13:47:00
1.242946148,0.108116557,0,16.04909387,144.6193057,0,381.7749,0,0,10/12/2014 13:49:00
1.287772331,0.108451033,0,21.23735389,145.3461873,0,382.6904,0,0,10/12/2014 13:52:00
1.338824201,0.108831964,0,27.14618556,146.1740218,0,382.6904,0,0,10/12/2014 13:54:00
1.370573331,0.109068865,0,30.82088483,146.6888517,0,382.6904,0,0,10/12/2014 13:56:00
1.384277,0.109171117,0,32.40697112,146.9110643,0,382.9702435,0,0,10/12/2014 13:57:00
1.84267526,0.109403379,0,36.00972131,147.415814,0,383.6059,0,0,10/12/2014 13:59:00
2.044271111,0.109505524,0,37.59415029,147.6377945,0,382.6904,0,0,10/12/2014 13:59:00
2.750386055,0.1098633,0,43.14381303,148.415309,0,382.6904,0,0,10/12/2014 14:02:00
3.318624418,0.11137648,0,47.60984408,149.0410054,0,382.6904,0,0,10/12/2014 14:04:00
4.208099582,0.113745091,0,54.60061409,150.0204208,0,382.6904,0,0,10/12/2014 14:07:00
4.446666362,0.114380378,0,56.4756136,150.2831106,0,383.6059,0,0,10/12/2014 14:08:00
4.474198588,0.114453694,0,56.69200127,150.3134267,0,383.6059,0,0,10/12/2014 14:08:00
5.381409714,0.116869535,0,63.82216587,151.3123715,0,382.0160282,0,0,10/12/2014 14:11:00
5.519002079,0.117235934,0,64.90356378,151.4638767,0,381.7749,0.000543414,0,10/12/2014 14:12:00
5.564838697,0.117357994,0,65.26381358,151.5143481,0,382.6904,0.000724444,0,10/12/2014 14:12:00
6.041903494,0.118628385,0,69.01327215,152.0396519,0,382.6904,0.002608587,0,10/12/2014 14:14:00
6.710974163,0.120410074,0,74.27178791,152.7763764,0,382.6904,0.005251049,0,10/12/2014 14:16:00
7.362098002,0.122143972,0,79.38925177,153.4933393,0,381.7749,0.00782263,0,10/12/2014 14:19:00
7.645932967,0.122899805,0,81.62003352,153.8058746,0,383.6059,0.008943622,0,10/12/2014 14:20:00
7.948503233,0.123705529,0,83.9980641,154.1390396,0,382.6904,0.010138608,0,10/12/2014 14:21:00
9.663092516,0.128271362,0,97.47376283,156.0270014,0,381.8257837,0.016910294,0,10/12/2014 14:27:00
9.763998168,0.128540067,3.412830768,98.26682399,156.1381103,0,381.7749,0.017308816,0,10/12/2014 14:27:00
9.929191521,0.128979965,9,99.56515,156.3200073,0,381.7749,0.017961239,0,10/12/2014 14:28:00
9.937988447,0.129003391,23.53053984,117.5607,156.3296938,0,381.7749,0.017995982,0,10/12/2014 14:28:00
9.947353805,0.12902833,39,104.1884695,156.3400061,0,381.7749,0.01803297,0,10/12/2014 14:28:00
9.956439531,0.129052525,49,91.21550691,156.3500106,0,381.7749,0.018068853,0,10/12/2014 14:28:00
9.965946996,0.129077843,49.58527793,77.64037,156.3604794,0,381.7749,0.018106402,0,10/12/2014 14:28:00
9.975032723,0.129102037,50.14459374,94.77156,156.3704838,0,381.7749,0.018142286,0,10/12/2014 14:28:00
9.983971757,0.129125841,50.69487921,108.9166,156.3803267,0,381.7749,0.01817759,0,10/12/2014 14:28:00
10.0024916,0.129175158,51.83495779,88.09197,156.4007192,0,381.7749,0.018250734,0,10/12/2014 14:28:00
10.01150398,0.129199158,52.38975836,110.2525,156.4106429,0,381.7749,0.018286328,0,10/12/2014 14:28:00
10.03009717,0.12924867,53.5343521,85.5773,156.4311162,0,381.7749,0.01835976,0,10/12/2014 14:28:00
10.03903621,0.129272474,54.08463757,98.77932,156.4409591,0,381.7749,0.018395065,0,10/12/2014 14:28:00
10.04811735,0.129296657,54.64367114,124.7904,156.4509585,0,381.7749,0.01843093,0,10/12/2014 14:28:00
10.0576294,0.129321987,55.22923132,93.35705,156.4614323,0,381.7749,0.018468498,0,10/12/2014 14:28:00
10.07564957,0.129369973,56.33855035,117.4036,156.4812747,0,381.7749,0.018539667,0,10/12/2014 14:28:00
10.09395855,0.129418729,57.46564783,91.07815,156.501435,0,381.7749,0.018611978,0,10/12/2014 14:29:00
10.10346602,0.129444046,58.05092583,106.5591,156.5119038,0,381.7749,0.018649527,0,10/12/2014 14:29:00
10.14008397,0.129541557,60.30512079,123.4545,156.5522244,0,381.7749,0.018794148,0,10/12/2014 14:29:00
10.1580308,0.129589349,61.40992465,96.10747,156.5719859,0,381.7749,0.018865028,0,10/12/2014 14:29:00
10.16761619,0.129614874,62,124.6333,156.5825406,0,381.7749,0.018902885,0,10/12/2014 14:29:00
10.17655523,0.129638678,74,126.7396534,156.5923835,0,381.7749,0.018938189,0,10/12/2014 14:29:00
10.24098504,0.12981025,78.14752352,141.9216,156.6633282,0,381.7749,0.019192652,0,10/12/2014 14:29:00
10.25007076,0.129834445,78.7323966,125.5762,156.6733326,0,381.7749,0.019228535,0,10/12/2014 14:29:00
10.2590098,0.129858249,79.30782677,148.6012,156.6831755,0,381.7749,0.019263839,0,10/12/2014 14:29:00
10.26837515,0.129883188,79.91070051,123.5331,156.6934879,0,381.7749,0.019300827,0,10/12/2014 14:29:00
10.27002085,0.12988757,80.01663867,128.2420096,156.6953,0,381.7749,0.019307327,0,10/12/2014 14:29:00
10.27760299,0.129907761,80.50472149,149.9371,157.8434679,0,381.7749,0.019337272,0,10/12/2014 14:29:00
10.28654202,0.129931565,81.08015166,118.6609,159.1971121,0,381.7749,0.019372577,0,10/12/2014 14:29:00
10.29554982,0.129955552,81.66000817,140.5071,160.5611688,0,381.7749,0.019408152,0,10/12/2014 14:29:00
10.30513521,0.129981078,82.27704638,123.1402,162.0126918,0,381.7749,0.019446009,0,10/12/2014 14:29:00
10.31407425,0.130004882,82.85247655,134.9277,163.366336,0,381.7749,0.019481314,0,10/12/2014 14:29:00
10.32315539,0.130029064,83.43705455,121.4113,164.7414995,0,381.7749,0.019517179,0,10/12/2014 14:29:00
10.33266744,0.130054394,84.04937127,146.7152,166.1819157,0,381.7749,0.019554747,0,10/12/2014 14:29:00
10.34174858,0.130078576,84.63394927,125.812,167.5570793,0,381.7749,0.019590612,0,10/12/2014 14:29:00
10.35076096,0.130102576,85.21410093,139.6427,168.9218303,0,381.7749,0.019626206,0,10/12/2014 14:29:00
10.37850405,0.130176454,87,170.4474,173.1229862,0,381.7749,0.019735776,0,10/12/2014 14:30:00
10.38758978,0.130200648,99,140.0356,174.498844,0,381.7749,0.01977166,0,10/12/2014 14:30:00
10.39652882,0.130224452,99,159.2885,175.8524882,0,381.7749,0.019806964,0,10/12/2014 14:30:00
10.40753987,0.130253774,99,153.1600405,177.5199,0,381.7749,0.019850452,0,10/12/2014 14:30:00
10.42406104,0.130297769,99,143.9648,178.3412429,0,381.7749,0.019915701,0,10/12/2014 14:30:00
10.43306884,0.130321756,99,157.9526,178.7890617,0,381.7749,0.019951277,0,10/12/2014 14:30:00
10.50658437,0.130517523,99,171.6261,182.4438554,0,381.7749,0.020241623,0,10/12/2014 14:30:00
10.5251088,0.130566852,99,158.1883,183.3647897,0,381.7749,0.020314784,0,10/12/2014 14:30:00
10.5341166,0.130590839,99,170.5259,183.8126084,0,381.7749,0.02035036,0,10/12/2014 14:30:00
10.54505889,0.130619978,99,172.0683128,184.3566,0,381.7749,0.020393576,0,10/12/2014 14:30:00
10.60770548,0.130786801,99,180.8989,190.0127815,0,381.7749,0.020640996,0,10/12/2014 14:30:00
10.68257791,0.130986181,99,196.9917416,196.7728,0,381.7749,0.020936701,0,10/12/2014 14:31:00
